id,date,stop_name,gtfs_longitude,gtfs_latitude,entries,exits
-73.9742540.58962,2020-11-11,Avenue X,-73.97425,40.58962,1001,660
-73.97457440.581011,2020-11-11,Neptune Av,-73.974574,40.581011,488,250
-73.78381740.712646,2020-11-11,Jamaica - 179 St,-73.783817,40.712646,8148,4868
-73.79360440.71047,2020-11-11,169 St,-73.793604,40.71047,2720,3293
-73.80332640.707564,2020-11-11,Parsons Blvd,-73.803326,40.707564,3322,3590
-73.81070840.70546,2020-11-11,Sutphin Blvd,-73.810708,40.70546,1965,1622
-73.82057440.709179,2020-11-11,Briarwood - Van Wyck Blvd,-73.820574,40.709179,1653,1015
-73.83100840.714441,2020-11-11,Kew Gardens - Union Tpke,-73.831008,40.714441,8722,9536
-73.98182440.690635,2020-11-11,DeKalb Av,-73.981824,40.690635,5512,4086
-73.83732440.718331,2020-11-11,75 Av,-73.837324,40.718331,1063,404
-73.84452140.721691,2020-11-11,Forest Hills - 71 Av,-73.844521,40.721691,8486,5647
-73.85271940.726523,2020-11-11,67 Av,-73.852719,40.726523,2607,1555
-73.86160440.729846,2020-11-11,63 Dr - Rego Park,-73.861604,40.729846,5419,2654
-73.86922940.733106,2020-11-11,Woodhaven Blvd,-73.869229,40.733106,7656,7188
-73.87722340.737015,2020-11-11,Grand Av - Newtown,-73.877223,40.737015,7039,5027
-73.88201740.742454,2020-11-11,Elmhurst Av,-73.882017,40.742454,4785,1563
-73.89845340.749669,2020-11-11,65 St,-73.898453,40.749669,1321,1239
-73.90600640.752885,2020-11-11,Northern Blvd,-73.906006,40.752885,2600,2659
-73.91333340.756312,2020-11-11,46 St,-73.913333,40.756312,2780,3003
-73.9207440.756879,2020-11-11,Steinway St,-73.92074,40.756879,4476,4769
-73.92878140.752039,2020-11-11,36 St,-73.928781,40.752039,1060,1007
-73.93724340.748973,2020-11-11,Queens Plaza,-73.937243,40.748973,2559,3247
-73.97522440.760167,2020-11-11,5 Av/53 St,-73.975224,40.760167,4638,6208
-73.98163740.762862,2020-11-11,7 Av,-73.981637,40.762862,2514,3979
-73.80110940.702147,2020-11-11,Jamaica Center - Parsons/Archer,-73.801109,40.702147,11565,11905
-73.80796940.700486,2020-11-11,Sutphin Blvd - Archer Av - JFK Airport,-73.807969,40.700486,7239,8158
-73.9831140.677316,2020-11-11,Union St,-73.98311,40.677316,2017,2490
-73.81685940.702566,2020-11-11,Jamaica - Van Wyck,-73.816859,40.702566,1968,2243
-73.94972440.744065,2020-11-11,21 St,-73.949724,40.744065,609,848
-73.95444940.731352,2020-11-11,Greenpoint Av,-73.954449,40.731352,3469,3371
-73.95127740.724635,2020-11-11,Nassau Av,-73.951277,40.724635,2774,3825
-73.95030840.706092,2020-11-11,Broadway,-73.950308,40.706092,1920,1728
-73.95023440.700377,2020-11-11,Flushing Av,-73.950234,40.700377,1194,1597
-73.94904640.694568,2020-11-11,Myrtle - Willoughby Avs,-73.949046,40.694568,1940,1507
-73.95352240.689627,2020-11-11,Bedford - Nostrand Avs,-73.953522,40.689627,2608,2063
-73.9600740.688873,2020-11-11,Classon Av,-73.96007,40.688873,1612,2016
-73.96683940.688089,2020-11-11,Clinton - Washington Avs,-73.966839,40.688089,1463,1130
-73.97537540.687119,2020-11-11,Fulton St,-73.975375,40.687119,1673,2074
-73.89858340.889248,2020-11-11,Van Cortlandt Park - 242 St,-73.898583,40.889248,3223,1693
-73.9008740.884667,2020-11-11,238 St,-73.90087,40.884667,1573,187
-73.90483440.878856,2020-11-11,231 St,-73.904834,40.878856,3375,595
-73.90983140.874561,2020-11-11,Marble Hill - 225 St,-73.909831,40.874561,2016,521
-73.91527940.869444,2020-11-11,215 St,-73.915279,40.869444,617,299
-73.91882240.864621,2020-11-11,207 St,-73.918822,40.864621,2712,1478
-73.92553640.860531,2020-11-11,Dyckman St,-73.925536,40.860531,2929,2277
-73.92147940.766779,2020-11-11,30 Av,-73.921479,40.766779,4462,4877
-73.99287240.665414,2020-11-11,Prospect Av,-73.992872,40.665414,1605,1969
-73.92941240.855225,2020-11-11,191 St,-73.929412,40.855225,672,859
-73.93359640.849505,2020-11-11,181 St,-73.933596,40.849505,5254,7412
-73.9448940.834041,2020-11-11,157 St,-73.94489,40.834041,2992,3976
-73.9503640.826551,2020-11-11,145 St,-73.95036,40.826551,3580,4338
-73.95367640.822008,2020-11-11,137 St - City College,-73.953676,40.822008,3859,4831
-73.95837240.815581,2020-11-11,125 St,-73.958372,40.815581,2178,2807
-73.9641140.807722,2020-11-11,116 St - Columbia University,-73.96411,40.807722,2383,1999
-73.96684740.803967,2020-11-11,Cathedral Pkwy,-73.966847,40.803967,3219,2974
-73.96837940.799446,2020-11-11,103 St,-73.968379,40.799446,3526,2760
-73.99809140.660397,2020-11-11,25 St,-73.998091,40.660397,1369,1690
-73.97232340.793919,2020-11-11,96 St,-73.972323,40.793919,10129,12682
-73.97621840.788644,2020-11-11,86 St,-73.976218,40.788644,5289,6499
-73.97991740.783934,2020-11-11,79 St,-73.979917,40.783934,4297,3437
-73.9819740.778453,2020-11-11,72 St,-73.98197,40.778453,10075,12320
-73.98220940.77344,2020-11-11,66 St - Lincoln Center,-73.982209,40.77344,4219,5561
-73.98384940.761728,2020-11-11,50 St,-73.983849,40.761728,3261,4258
-73.99105740.750373,2020-11-11,34 St - Penn Station,-73.991057,40.750373,14783,18482
-73.99336540.747215,2020-11-11,28 St,-73.993365,40.747215,2981,2899
-74.00354940.655144,2020-11-11,36 St,-74.003549,40.655144,5435,4158
-73.99565740.744081,2020-11-11,23 St,-73.995657,40.744081,3375,3679
-73.99787140.74104,2020-11-11,18 St,-73.997871,40.74104,1717,1475
-74.00290640.733422,2020-11-11,Christopher St - Sheridan Sq,-74.002906,40.733422,2097,2583
-74.00536740.728251,2020-11-11,Houston St,-74.005367,40.728251,2424,2118
-74.00627740.722854,2020-11-11,Canal St,-74.006277,40.722854,1211,1338
-74.00688640.719318,2020-11-11,Franklin St,-74.006886,40.719318,1034,836
-74.00926640.715478,2020-11-11,Chambers St,-74.009266,40.715478,2817,3282
-74.01218840.711835,2020-11-11,WTC Cortlandt,-74.012188,40.711835,1685,2022
-74.01378340.707513,2020-11-11,Rector St,-74.013783,40.707513,1183,1033
-74.01000640.648939,2020-11-11,45 St,-74.010006,40.648939,3005,2356
-74.009140.706821,2020-11-11,Wall St,-74.0091,40.706821,3329,3972
-73.99308640.697466,2020-11-11,Clark St,-73.993086,40.697466,1229,1032
-73.98506540.690545,2020-11-11,Hoyt St,-73.985065,40.690545,2079,2198
-73.98049240.688246,2020-11-11,Nevins St,-73.980492,40.688246,2349,3055
-73.97509840.680829,2020-11-11,Bergen St,-73.975098,40.680829,828,967
-74.01403440.645069,2020-11-11,53 St,-74.014034,40.645069,3896,5206
-73.97104640.675235,2020-11-11,Grand Army Plaza,-73.971046,40.675235,1772,884
-73.96437540.671987,2020-11-11,Eastern Pkwy - Brooklyn Museum,-73.964375,40.671987,859,996
-73.95046640.669847,2020-11-11,Nostrand Av,-73.950466,40.669847,1158,1587
-73.94216140.669399,2020-11-11,Kingston Av,-73.942161,40.669399,1590,1940
-73.93294240.668897,2020-11-11,Crown Hts - Utica Av,-73.932942,40.668897,9536,10033
-73.9226140.664717,2020-11-11,Sutter Av - Rutland Rd,-73.92261,40.664717,2661,3563
-73.91632740.661453,2020-11-11,Saratoga Av,-73.916327,40.661453,2126,2589
-73.90894640.662549,2020-11-11,Rockaway Av,-73.908946,40.662549,1764,2493
-73.90244740.663515,2020-11-11,Junius St,-73.902447,40.663515,933,1359
-74.01788140.641362,2020-11-11,59 St,-74.017881,40.641362,5133,5003
-73.89489540.664635,2020-11-11,Pennsylvania Av,-73.894895,40.664635,1615,1011
-73.88939540.665449,2020-11-11,Van Siclen Av,-73.889395,40.665449,1039,1384
-73.88407940.666235,2020-11-11,New Lots Av,-73.884079,40.666235,2268,2971
-73.95068340.667883,2020-11-11,President St,-73.950683,40.667883,1081,1475
-73.9508540.662742,2020-11-11,Sterling St,-73.95085,40.662742,1906,1700
-73.950240.656652,2020-11-11,Winthrop St,-73.9502,40.656652,2116,487
-73.94957540.650843,2020-11-11,Church Av,-73.949575,40.650843,3681,1034
-73.94895940.645098,2020-11-11,Beverly Rd,-73.948959,40.645098,1582,387
-73.94841140.639967,2020-11-11,Newkirk Av,-73.948411,40.639967,2649,2307
-73.94764240.632836,2020-11-11,Flatbush Av - Brooklyn College,-73.947642,40.632836,6158,5731
-74.02337740.634967,2020-11-11,Bay Ridge Av,-74.023377,40.634967,3056,1810
-73.82812140.852462,2020-11-11,Pelham Bay Park,-73.828121,40.852462,2494,1989
-73.83256940.84681,2020-11-11,Buhre Av,-73.832569,40.84681,1354,1658
-73.83632240.843863,2020-11-11,Middletown Rd,-73.836322,40.843863,660,815
-73.84295240.839892,2020-11-11,Westchester Sq - E Tremont Av,-73.842952,40.839892,2320,2986
-73.84703640.836488,2020-11-11,Zerega Av,-73.847036,40.836488,944,1124
-73.85122240.834255,2020-11-11,Castle Hill Av,-73.851222,40.834255,2633,3193
-73.86081640.833226,2020-11-11,Parkchester,-73.860816,40.833226,5639,5814
-73.86761840.831509,2020-11-11,St Lawrence Av,-73.867618,40.831509,1599,2101
-73.87451640.829521,2020-11-11,Morrison Av- Sound View,-73.874516,40.829521,2709,3095
-73.87915940.828584,2020-11-11,Elder Av,-73.879159,40.828584,2873,3765
-74.0255140.629742,2020-11-11,77 St,-74.02551,40.629742,1962,947
-73.88628340.826525,2020-11-11,Whitlock Av,-73.886283,40.826525,822,1060
-73.89054940.820948,2020-11-11,Hunts Point Av,-73.890549,40.820948,4295,4422
-73.89643540.816104,2020-11-11,Longwood Av,-73.896435,40.816104,1335,1652
-73.90409840.812118,2020-11-11,E 149 St,-73.904098,40.812118,1967,2533
-73.90765740.808719,2020-11-11,E 143 St - St Mary's St,-73.907657,40.808719,443,607
-73.91404240.805368,2020-11-11,Cypress Av,-73.914042,40.805368,1398,1410
-73.9192440.807566,2020-11-11,Brook Av,-73.91924,40.807566,2470,3244
-73.92613840.810476,2020-11-11,3 Av - 138 St,-73.926138,40.810476,3082,2874
-73.87875140.886037,2020-11-11,Woodlawn,-73.878751,40.886037,2862,1231
-73.88465540.87975,2020-11-11,Mosholu Pkwy,-73.884655,40.87975,3376,1411
-74.02839840.622687,2020-11-11,86 St,-74.028398,40.622687,4331,4544
-73.89006440.873412,2020-11-11,Bedford Park Blvd - Lehman College,-73.890064,40.873412,1709,2223
-73.89717440.86776,2020-11-11,Kingsbridge Rd,-73.897174,40.86776,3297,2576
-73.90103440.862803,2020-11-11,Fordham Rd,-73.901034,40.862803,4019,1288
-73.90387940.858407,2020-11-11,183 St,-73.903879,40.858407,2686,1912
-73.90768440.853453,2020-11-11,Burnside Av,-73.907684,40.853453,3833,2862
-73.91179440.84848,2020-11-11,176 St,-73.911794,40.84848,1620,1573
-73.91468540.844434,2020-11-11,Mt Eden Av,-73.914685,40.844434,2223,1913
-73.91779140.840075,2020-11-11,170 St,-73.917791,40.840075,3557,3434
-73.921440.835537,2020-11-11,167 St,-73.9214,40.835537,3611,4673
-74.03087640.616622,2020-11-11,Bay Ridge - 95 St,-74.030876,40.616622,1928,1530
-73.92984940.813224,2020-11-11,138 St - Grand Concourse,-73.929849,40.813224,1201,1404
-73.93759440.804138,2020-11-11,125 St,-73.937594,40.804138,7979,10494
-73.94161740.798629,2020-11-11,116 St,-73.941617,40.798629,4969,5043
-73.9442540.79502,2020-11-11,110 St,-73.94425,40.79502,3497,4924
-73.94747840.7906,2020-11-11,103 St,-73.947478,40.7906,4715,5887
-73.9510740.785672,2020-11-11,96 St,-73.95107,40.785672,6067,3727
-73.95558940.779492,2020-11-11,86 St,-73.955589,40.779492,13186,15768
-73.95987440.77362,2020-11-11,77 St,-73.959874,40.77362,9712,11714
-73.9638740.768141,2020-11-11,68 St - Hunter College,-73.96387,40.768141,6648,8068
-73.92550840.76182,2020-11-11,Broadway,-73.925508,40.76182,3161,2629
-73.98207640.746081,2020-11-11,33 St,-73.982076,40.746081,7344,7622
-73.98426440.74307,2020-11-11,28 St,-73.984264,40.74307,4569,5884
-73.98659940.739864,2020-11-11,23 St,-73.986599,40.739864,5074,5559
-73.9910740.730054,2020-11-11,Astor Pl,-73.99107,40.730054,3079,4516
-73.99714140.722301,2020-11-11,Spring St,-73.997141,40.722301,2204,3307
-73.97236740.67705,2020-11-11,7 Av,-73.972367,40.67705,2354,2726
-74.01186240.707557,2020-11-11,Wall St,-74.011862,40.707557,3226,2625
-74.01406540.704817,2020-11-11,Bowling Green,-74.014065,40.704817,4435,5386
-73.8506240.903125,2020-11-11,Wakefield - 241 St,-73.85062,40.903125,2119,2782
-73.85437640.898379,2020-11-11,Nereid Av,-73.854376,40.898379,1368,712
-73.85747340.893193,2020-11-11,233 St,-73.857473,40.893193,1986,943
-73.86034140.888022,2020-11-11,225 St,-73.860341,40.888022,1420,1069
-73.96224640.661614,2020-11-11,Prospect Park,-73.962246,40.661614,3182,3775
-73.86263340.883895,2020-11-11,219 St,-73.862633,40.883895,1084,819
-73.86625640.87785,2020-11-11,Gun Hill Rd,-73.866256,40.87785,2425,3427
-73.86716440.871356,2020-11-11,Burke Av,-73.867164,40.871356,1243,721
-73.86735240.865462,2020-11-11,Allerton Av,-73.867352,40.865462,1914,1160
-73.86761540.857192,2020-11-11,Pelham Pkwy,-73.867615,40.857192,3250,2036
-73.86845740.848828,2020-11-11,Bronx Park East,-73.868457,40.848828,926,573
-73.87348840.841894,2020-11-11,E 180 St,-73.873488,40.841894,3080,3173
-73.88004940.840295,2020-11-11,West Farms Sq - E Tremont Av,-73.880049,40.840295,2378,2711
-73.88773440.837288,2020-11-11,174 St,-73.887734,40.837288,2382,3358
-73.89186540.829993,2020-11-11,Freeman St,-73.891865,40.829993,1543,1966
-73.96149540.655292,2020-11-11,Parkside Av,-73.961495,40.655292,2077,2047
-73.89306440.824073,2020-11-11,Simpson St,-73.893064,40.824073,2965,1292
-73.89673640.822181,2020-11-11,Intervale Av,-73.896736,40.822181,1181,1548
-73.9017740.819585,2020-11-11,Prospect Av,-73.90177,40.819585,2541,1366
-73.90780740.81649,2020-11-11,Jackson Av,-73.907807,40.81649,1761,486
-73.91775740.816109,2020-11-11,3 Av - 149 St,-73.917757,40.816109,7911,5742
-73.9364740.82388,2020-11-11,Harlem - 148 St,-73.93647,40.82388,1174,1359
-73.93624540.820421,2020-11-11,145 St,-73.936245,40.820421,1089,160
-73.9407740.814229,2020-11-11,135 St,-73.94077,40.814229,3937,2398
-73.94549540.807754,2020-11-11,125 St,-73.945495,40.807754,3858,3277
-73.96298240.650527,2020-11-11,Church Av,-73.962982,40.650527,5891,7300
-73.94962540.802098,2020-11-11,116 St,-73.949625,40.802098,3053,2538
-73.95182240.799075,2020-11-11,Central Park North (110 St),-73.951822,40.799075,2352,3050
-73.83083440.8883,2020-11-11,Eastchester - Dyre Av,-73.830834,40.8883,1850,2355
-73.83859140.878663,2020-11-11,Baychester Av,-73.838591,40.878663,1058,364
-73.84638440.869526,2020-11-11,Gun Hill Rd,-73.846384,40.869526,320,1552
-73.85535940.858985,2020-11-11,Pelham Pkwy,-73.855359,40.858985,1010,1117
-73.8300340.7596,2020-11-11,Flushing - Main St,-73.83003,40.7596,20846,21118
-73.84562540.754622,2020-11-11,Mets - Willets Point,-73.845625,40.754622,785,1080
-73.85533440.75173,2020-11-11,111 St,-73.855334,40.75173,6219,5258
-73.96449240.644031,2020-11-11,Beverley Rd,-73.964492,40.644031,1179,1290
-73.862740.749865,2020-11-11,103 St - Corona Plaza,-73.8627,40.749865,10321,10369
-73.86952740.749145,2020-11-11,Junction Blvd,-73.869527,40.749145,11092,11683
-73.87661340.748408,2020-11-11,90 St - Elmhurst Av,-73.876613,40.748408,7987,5089
-73.88369740.747659,2020-11-11,82 St - Jackson Hts,-73.883697,40.747659,6408,9087
-73.89640340.746325,2020-11-11,69 St,-73.896403,40.746325,2079,2779
-73.90298440.74563,2020-11-11,Woodside - 61 St,-73.902984,40.74563,6555,7881
-73.91254940.744149,2020-11-11,52 St,-73.912549,40.744149,2334,2724
-73.91843540.743132,2020-11-11,46 St,-73.918435,40.743132,4518,4840
-73.92401640.743781,2020-11-11,40 St,-73.924016,40.743781,3070,3453
-73.96389140.640927,2020-11-11,Cortelyou Rd,-73.963891,40.640927,2172,1012
-73.93099740.744587,2020-11-11,33 St,-73.930997,40.744587,2091,2333
-73.94020240.750582,2020-11-11,Queensboro Plaza,-73.940202,40.750582,3703,1742
-73.94891640.742216,2020-11-11,Hunters Point Av,-73.948916,40.742216,1674,1800
-73.95358140.742626,2020-11-11,Vernon Blvd - Jackson Av,-73.953581,40.742626,4075,4101
-73.96279340.635082,2020-11-11,Newkirk Plaza,-73.962793,40.635082,3624,4004
-74.0019140.755882,2020-11-11,34 St - 11 Av,-74.00191,40.755882,4521,5403
-73.94715240.784318,2020-11-11,96 St,-73.947152,40.784318,5254,4997
-73.95178740.777891,2020-11-11,86 St,-73.951787,40.777891,6677,6482
-73.95842440.768799,2020-11-11,72 St,-73.958424,40.768799,10519,10891
-73.96163940.62927,2020-11-11,Avenue H,-73.961639,40.62927,998,1050
-73.96080340.625039,2020-11-11,Avenue J,-73.960803,40.625039,2323,1645
-73.92957540.756804,2020-11-11,36 Av,-73.929575,40.756804,2160,2832
-73.95939940.617618,2020-11-11,Avenue M,-73.959399,40.617618,2289,1108
-74.07364340.643748,2020-11-11,St George,-74.073643,40.643748,2865,0
-74.07483540.636949,2020-11-11,Tompkinsville,-74.074835,40.636949,297,0
-73.95773440.60867,2020-11-11,Kings Hwy,-73.957734,40.60867,7630,7568
-73.95592940.5993,2020-11-11,Avenue U,-73.955929,40.5993,2779,1334
-73.95516140.595246,2020-11-11,Neck Rd,-73.955161,40.595246,1555,591
-73.95415540.586896,2020-11-11,Sheepshead Bay,-73.954155,40.586896,4872,5292
-73.96137640.577621,2020-11-11,Brighton Beach,-73.961376,40.577621,4368,3648
-73.96850140.576312,2020-11-11,Ocean Pkwy,-73.968501,40.576312,1254,806
-73.97593940.576127,2020-11-11,W 8 St - NY Aquarium,-73.975939,40.576127,730,647
-73.98123340.577422,2020-11-11,Coney Island - Stillwell Av,-73.981233,40.577422,4993,5199
-73.99432440.646292,2020-11-11,9 Av,-73.994324,40.646292,2344,2611
-73.93275540.752882,2020-11-11,39 Av,-73.932755,40.752882,914,1242
-73.99430440.640914,2020-11-11,Fort Hamilton Pkwy,-73.994304,40.640914,2030,1421
-73.99678640.737335,2020-11-11,6 Av,-73.996786,40.737335,11030,11012
-73.9907340.734789,2020-11-11,Union Sq - 14 St,-73.99073,40.734789,22468,26524
-73.92735140.818375,2020-11-11,149 St - Grand Concourse,-73.927351,40.818375,3706,3569
-73.92565140.827905,2020-11-11,161 St - Yankee Stadium,-73.925651,40.827905,7677,5395
-73.94013340.840556,2020-11-11,168 St - Washington Hts,-73.940133,40.840556,8800,8002
-73.94526440.747023,2020-11-11,Court Sq,-73.945264,40.747023,5146,5366
-73.98782340.749719,2020-11-11,34 St - Herald Sq,-73.987823,40.749719,27861,33317
-73.98977940.670272,2020-11-11,4 Av,-73.989779,40.670272,3861,4658
-73.98456940.754222,2020-11-11,42 St - Bryant Pk,-73.984569,40.754222,11070,12979
-73.99479140.63626,2020-11-11,50 St,-73.994791,40.63626,1797,1796
-73.97604140.751431,2020-11-11,Grand Central - 42 St,-73.976041,40.751431,24826,30192
-73.98769140.755477,2020-11-11,Times Sq - 42 St,-73.987691,40.755477,38606,44443
-73.9719240.757107,2020-11-11,51 St,-73.97192,40.757107,3484,5093
-73.96796740.762526,2020-11-11,59 St,-73.967967,40.762526,24641,28337
-73.98173640.768296,2020-11-11,59 St - Columbus Circle,-73.981736,40.768296,16418,16032
-73.99689540.626472,2020-11-11,62 St,-73.996895,40.626472,2193,1794
-73.89133840.746644,2020-11-11,Jackson Hts - Roosevelt Av,-73.891338,40.746644,19512,18357
-73.9788140.683666,2020-11-11,Atlantic Av - Barclays Ctr,-73.97881,40.683666,11715,13527
-74.00257840.739777,2020-11-11,8 Av,-74.002578,40.739777,8873,9876
-73.99620440.725297,2020-11-11,Broadway-Lafayette St,-73.996204,40.725297,8404,9951
-73.99547640.631435,2020-11-11,55 St,-73.995476,40.631435,1179,610
-73.98999840.693219,2020-11-11,Borough Hall,-73.989998,40.693219,6633,6302
-73.9032440.678856,2020-11-11,Broadway Jct,-73.90324,40.678856,3260,3398
-74.00340140.713243,2020-11-11,Chambers St,-74.003401,40.713243,3582,4527
-73.99989240.718092,2020-11-11,Canal St,-73.999892,40.718092,9725,9687
-74.01102940.710668,2020-11-11,Cortlandt St,-74.011029,40.710668,9745,9702
-73.98811440.718611,2020-11-11,Delancey St,-73.988114,40.718611,6690,7133
-73.95813140.670682,2020-11-11,Franklin Av,-73.958131,40.670682,296,588
-73.95582740.680596,2020-11-11,Franklin Av,-73.955827,40.680596,5388,5363
-74.00657140.709416,2020-11-11,Fulton St,-74.006571,40.709416,15934,19111
-73.95027540.714063,2020-11-11,Lorimer St,-73.950275,40.714063,3961,2859
-73.91238540.69943,2020-11-11,Myrtle - Wyckoff Avs,-73.912385,40.69943,7318,6293
-74.01366440.702068,2020-11-11,South Ferry,-74.013664,40.702068,5850,6228
-73.98734240.692338,2020-11-11,Jay St - MetroTech,-73.987342,40.692338,7481,7318
-73.99886440.619589,2020-11-11,71 St,-73.998864,40.619589,2099,846
-74.0006140.613501,2020-11-11,79 St,-74.00061,40.613501,2243,727
-74.00173640.607954,2020-11-11,18 Av,-74.001736,40.607954,2382,701
-73.99816840.604556,2020-11-11,20 Av,-73.998168,40.604556,2057,649
-73.99372840.601875,2020-11-11,Bay Pkwy,-73.993728,40.601875,3233,3172
-73.98682940.597704,2020-11-11,25 Av,-73.986829,40.597704,1695,474
